timestamp,location_id,rainfall_mm,humidity,pressure,radar_dbz,satellite_precip,rain_last_5min,rain_last_15min,pressure_drop_15min,humidity_change,forecast_30min,cloudburst,temp_err,hum_err,press_err,rain_err,wind_err,any_error
2024-07-01 02:00:00,loc_9,6.0,,1009.2,34.6,1.8,53.8,194.2,4.6,16.9,13.7,0,False,True,False,False,False,True
2024-07-01 02:00:00,loc_6,0.1,,1008.3,16.1,0.8,2.1,64.9,-4.2,-22.6,1.0,0,False,True,False,False,False,True
2024-07-01 02:00:00,loc_4,0.3,56.2,,7.7,0.3,7.7,22.6,0.1,4.3,1.9,0,False,False,True,False,False,True
2024-07-01 02:00:00,loc_2,0.0,,,10.8,0.4,4.2,25.4,0.1,-3.5,1.4,0,False,True,True,False,False,True
2024-07-01 02:00:00,loc_3,0.3,,,11.0,0.1,5.3,24.4,-0.1,0.9,1.6,0,False,True,True,False,False,True
2024-07-01 02:00:00,loc_1,0.5,,1011.1,12.2,0.6,5.2,20.7,0.0,6.6,1.2,0,False,True,False,False,False,True
2024-07-01 02:00:00,loc_7,1.1,,,6.2,0.4,9.6,27.5,-0.4,3.0,2.5,0,False,True,True,False,False,True
2024-07-01 02:01:00,loc_8,0.7,,,9.3,0.1,8.8,20.7,0.1,-4.7,1.7,0,False,True,True,False,False,True
2024-07-01 02:01:00,loc_7,2.7,,,9.2,0.8,10.8,30.0,-0.2,-0.1,1.9,0,False,True,True,False,False,True
2024-07-01 02:01:00,loc_9,17.5,,,22.2,1.2,54.6,211.6,4.9,-1.9,11.6,0,False,True,True,False,False,True
2024-07-01 02:01:00,loc_2,0.5,,,11.6,0.6,2.5,23.6,0.1,-4.4,1.1,0,False,True,True,False,False,True
2024-07-01 02:01:00,loc_3,2.8,,,18.2,0.1,6.5,26.4,0.0,-1.8,1.8,0,False,True,True,False,False,True
2024-07-01 02:02:00,loc_6,2.4,70.1,,18.5,0.9,3.3,46.7,-4.4,-11.0,1.0,0,False,False,True,False,False,True
2024-07-01 02:02:00,loc_3,2.2,57.7,,10.4,1.0,7.7,27.4,0.3,-4.4,1.5,0,False,False,True,False,False,True
2024-07-01 02:02:00,loc_8,2.9,,,6.6,0.2,8.7,22.3,0.1,-3.5,1.7,0,False,True,True,False,False,True
2024-07-01 02:02:00,loc_7,2.9,,,9.2,0.9,11.0,31.4,-0.4,0.5,2.2,0,False,True,True,False,False,True
2024-07-01 02:02:00,loc_2,2.9,,,16.7,0.4,5.3,24.2,0.1,-5.5,1.5,0,False,True,True,False,False,True
2024-07-01 02:03:00,loc_3,0.5,,,15.8,0.8,6.1,25.5,0.1,-6.1,1.5,0,False,True,True,False,False,True
2024-07-01 02:03:00,loc_6,0.7,69.6,,13.3,0.6,3.9,28.5,-4.4,-17.1,0.8,0,False,False,True,False,False,True
2024-07-01 02:03:00,loc_7,2.6,55.0,,6.4,0.6,11.9,31.6,-0.4,1.0,2.4,0,False,False,True,False,False,True
2024-07-01 02:03:00,loc_9,11.2,,,23.5,2.1,67.4,213.7,4.7,8.5,12.0,0,False,True,True,False,False,True
2024-07-01 02:03:00,loc_2,2.8,,,10.4,0.4,6.7,25.1,0.1,-2.9,1.7,0,False,True,True,False,False,True
2024-07-01 02:04:00,loc_5,2.7,,1013.6,9.3,0.8,8.1,23.7,0.1,-1.3,1.4,0,False,True,False,False,False,True
2024-07-01 02:04:00,loc_9,16.2,,,22.9,1.7,67.6,213.2,4.9,21.6,10.9,0,False,True,True,False,False,True
2024-07-01 02:04:00,loc_3,1.8,,,13.1,0.2,7.6,25.8,0.2,-7.9,1.3,0,False,True,True,False,False,True
2024-07-01 02:04:00,loc_8,0.9,,,5.0,0.3,6.1,21.8,0.1,-2.5,1.3,0,False,True,True,False,False,True
2024-07-01 02:04:00,loc_4,2.5,,,15.2,0.1,8.5,25.1,0.0,5.2,1.6,0,False,True,True,False,False,True
2024-07-01 02:04:00,loc_6,2.9,69.6,,5.0,0.0,6.6,24.1,-4.4,-14.5,1.1,0,False,False,True,False,False,True
2024-07-01 02:05:00,loc_4,2.1,,,14.1,0.2,10.3,27.0,0.0,5.0,2.0,0,False,True,True,False,False,True
2024-07-01 02:05:00,loc_10,0.8,,1010.7,12.9,0.1,9.9,22.8,-0.0,-3.7,1.4,0,False,True,False,False,False,True
2024-07-01 02:05:00,loc_5,2.9,,1013.6,9.1,1.0,10.1,24.3,0.1,-1.0,2.0,0,False,True,False,False,False,True
2024-07-01 02:05:00,loc_2,2.8,,,14.9,0.0,11.4,25.2,0.1,-3.3,1.4,0,False,True,True,False,False,True
2024-07-01 02:05:00,loc_7,0.4,,,17.3,0.2,9.3,30.6,-0.3,0.9,2.3,0,False,True,True,False,False,True
2024-07-01 02:05:00,loc_6,0.5,68.8,,10.4,0.6,7.0,18.2,-4.4,-2.1,1.1,0,False,False,True,False,False,True
2024-07-01 02:05:00,loc_3,0.0,54.6,,13.3,0.9,7.3,23.5,0.2,-9.5,1.2,0,False,False,True,False,False,True
2024-07-01 02:05:00,loc_1,2.9,,,11.9,0.1,12.2,26.0,-0.1,9.1,1.4,0,False,True,True,False,False,True
2024-07-01 02:05:00,loc_9,6.9,79.9,,24.4,1.9,68.4,202.5,4.8,6.3,9.1,0,False,False,True,False,False,True
2024-07-01 02:06:00,loc_3,1.4,,,5.8,0.6,5.9,21.9,0.3,-7.1,1.5,0,False,True,True,False,False,True
2024-07-01 02:06:00,loc_1,1.2,,,17.0,0.9,10.6,24.7,-0.1,7.0,1.8,0,False,True,True,False,False,True
2024-07-01 02:06:00,loc_7,0.2,,,15.6,0.2,6.8,29.0,-0.2,-1.4,1.6,0,False,True,True,False,False,True
2024-07-01 02:06:00,loc_8,1.2,,,7.6,0.9,5.4,19.6,0.2,-4.3,1.5,0,False,True,True,False,False,True
2024-07-01 02:06:00,loc_4,1.4,,,15.0,1.0,9.4,25.7,0.1,3.1,2.0,0,False,True,True,False,False,True
2024-07-01 02:06:00,loc_6,0.7,68.6,,14.6,0.7,7.2,17.4,-0.3,-1.8,0.8,0,False,False,True,False,False,True
2024-07-01 02:06:00,loc_5,2.4,,1013.5,15.3,0.9,10.5,24.5,0.0,-0.9,1.7,0,False,True,False,False,False,True
2024-07-01 02:07:00,loc_2,0.1,,,10.5,0.1,9.2,22.3,-0.1,-1.3,1.7,0,False,True,True,False,False,True
2024-07-01 02:07:00,loc_4,2.7,52.4,,11.2,0.1,10.1,26.7,0.0,1.1,1.8,0,False,False,True,False,False,True
2024-07-01 02:07:00,loc_1,1.4,,1011.2,18.1,0.7,9.6,23.9,-0.2,5.0,1.9,0,False,True,False,False,False,True
2024-07-01 02:07:00,loc_7,0.3,56.1,,9.4,0.1,4.2,26.7,-0.1,-0.5,1.6,0,False,False,True,False,False,True
2024-07-01 02:07:00,loc_10,0.9,,,14.3,0.9,9.2,24.0,-0.1,-2.9,1.4,0,False,True,True,False,False,True
2024-07-01 02:07:00,loc_3,2.0,,,13.2,0.3,5.7,20.9,0.1,-10.5,1.2,0,False,True,True,False,False,True
2024-07-01 02:07:00,loc_6,2.8,68.1,,17.9,0.4,7.6,17.4,-0.4,-3.2,1.0,0,False,False,True,False,False,True
2024-07-01 02:08:00,loc_4,2.2,,,10.1,0.2,11.0,28.5,0.1,-1.8,1.9,0,False,True,True,False,False,True
2024-07-01 02:08:00,loc_7,1.6,55.5,,6.3,0.7,3.2,26.4,-0.2,-0.0,1.5,0,False,False,True,False,False,True
2024-07-01 02:08:00,loc_9,17.4,,,27.4,2.7,52.2,187.2,4.6,-10.0,12.9,0,False,True,True,False,False,True
2024-07-01 02:08:00,loc_5,1.0,,,5.4,0.0,11.9,26.5,-0.3,1.9,1.8,0,False,True,True,False,False,True
2024-07-01 02:08:00,loc_10,1.8,,,19.5,0.4,9.2,24.0,-0.1,-4.2,1.5,0,False,True,True,False,False,True
2024-07-01 02:09:00,loc_3,2.2,,,14.7,0.3,6.8,22.3,0.1,-7.5,1.4,0,False,True,True,False,False,True
2024-07-01 02:09:00,loc_6,1.8,66.7,,14.6,0.7,5.8,15.8,-0.3,-3.1,1.1,0,False,False,True,False,False,True
2024-07-01 02:09:00,loc_5,1.0,,,12.2,0.2,10.2,25.5,-0.1,1.4,1.4,0,False,True,True,False,False,True
2024-07-01 02:09:00,loc_2,2.1,,,19.3,0.8,8.8,23.1,-0.1,2.1,1.6,0,False,True,True,False,False,True
2024-07-01 02:09:00,loc_7,0.7,57.2,,11.7,0.9,3.1,24.6,-0.2,2.6,1.4,0,False,False,True,False,False,True
2024-07-01 02:09:00,loc_9,15.6,,,22.8,2.3,51.6,186.1,4.6,3.4,9.8,0,False,True,True,False,False,True
2024-07-01 02:10:00,loc_2,0.8,80.9,,6.5,0.4,6.8,22.4,-0.0,1.3,1.5,0,False,False,True,False,False,True
2024-07-01 02:10:00,loc_4,3.0,,,14.8,0.5,11.7,29.7,0.1,-2.4,2.1,0,False,True,True,False,False,True
2024-07-01 02:10:00,loc_10,2.1,,,17.3,0.1,8.1,25.0,-0.1,-4.8,1.9,0,False,True,True,False,False,True
2024-07-01 02:10:00,loc_5,1.0,,1013.6,17.3,0.7,8.3,26.4,-0.2,2.1,1.8,0,False,True,False,False,False,True
2024-07-01 02:11:00,loc_1,2.8,75.6,,11.1,0.4,10.4,28.7,0.0,5.9,2.5,0,False,False,True,False,False,True
2024-07-01 02:11:00,loc_5,2.6,,1013.6,17.6,0.7,8.5,26.9,-0.2,2.6,1.8,0,False,True,False,False,False,True
2024-07-01 02:11:00,loc_9,12.1,,,34.2,1.7,60.5,172.0,4.6,0.5,14.4,0,False,True,True,False,False,True
2024-07-01 02:11:00,loc_4,3.1,,,16.9,1.0,13.4,31.0,0.1,-2.6,2.8,0,False,True,True,False,False,True
2024-07-01 02:11:00,loc_10,2.2,,1010.7,5.8,0.2,7.6,25.7,0.0,-7.1,1.6,0,False,True,False,False,False,True
2024-07-01 02:11:00,loc_3,2.2,,,18.4,0.4,9.9,22.2,0.2,-4.2,1.5,0,False,True,True,False,False,True
2024-07-01 02:11:00,loc_6,1.2,63.4,,7.6,0.4,6.5,16.0,-0.3,-6.3,1.2,0,False,False,True,False,False,True
2024-07-01 02:11:00,loc_7,0.3,56.5,,5.1,0.7,4.6,22.2,0.1,1.8,1.1,0,False,False,True,False,False,True
2024-07-01 02:11:00,loc_2,2.9,,,7.8,0.8,8.5,23.0,0.0,1.6,2.1,0,False,True,True,False,False,True
2024-07-01 02:12:00,loc_8,2.1,76.7,,16.7,0.4,8.3,19.8,-0.3,-7.0,0.9,0,False,False,True,False,False,True
2024-07-01 02:12:00,loc_7,0.0,58.2,,15.8,0.4,4.4,19.6,0.2,2.6,0.8,0,False,False,True,False,False,True
2024-07-01 02:12:00,loc_2,0.7,,,6.4,0.0,9.1,23.6,0.1,2.4,1.5,0,False,True,True,False,False,True
2024-07-01 02:12:00,loc_4,2.8,,,14.1,0.3,13.5,31.9,0.1,0.8,2.3,0,False,True,True,False,False,True
2024-07-01 02:12:00,loc_10,2.2,,,8.8,0.4,8.9,25.2,0.1,-6.5,1.9,0,False,True,True,False,False,True
2024-07-01 02:12:00,loc_9,13.6,76.7,,25.8,1.3,68.3,177.0,4.8,2.9,12.8,0,False,False,True,False,False,True
2024-07-01 02:12:00,loc_5,0.4,,,12.4,0.4,6.0,25.5,-0.2,2.9,1.5,0,False,True,True,False,False,True
2024-07-01 02:12:00,loc_6,0.8,64.8,,16.3,0.7,4.5,15.4,-0.2,-5.6,0.9,0,False,False,True,False,False,True
2024-07-01 02:12:00,loc_3,1.8,55.2,,12.1,0.4,9.7,23.1,0.1,-4.5,1.3,0,False,False,True,False,False,True
2024-07-01 02:12:00,loc_1,2.6,,,9.1,0.8,11.5,29.6,-0.1,7.0,1.9,0,False,True,True,False,False,True
2024-07-01 02:13:00,loc_8,0.2,78.1,,7.8,0.6,6.8,18.8,-0.4,-4.7,1.1,0,False,False,True,False,False,True
2024-07-01 02:13:00,loc_3,0.8,,,12.0,0.8,9.3,21.8,0.1,-2.4,1.4,0,False,True,True,False,False,True
2024-07-01 02:13:00,loc_6,2.7,62.8,,15.6,0.8,7.2,18.0,-0.1,-6.9,1.2,0,False,False,True,False,False,True
2024-07-01 02:13:00,loc_10,0.5,78.2,,5.0,0.8,7.6,25.2,-0.0,-9.9,1.4,0,False,False,True,False,False,True
2024-07-01 02:13:00,loc_7,2.2,58.4,,13.0,0.4,4.9,20.1,0.1,3.3,0.8,0,False,False,True,False,False,True
2024-07-01 02:13:00,loc_1,0.1,76.4,,16.1,0.8,9.4,28.0,-0.1,5.6,2.0,0,False,False,True,False,False,True
2024-07-01 02:13:00,loc_9,12.0,85.0,,25.5,2.9,62.8,182.4,4.6,6.6,11.6,0,False,False,True,False,False,True
2024-07-01 02:13:00,loc_2,0.3,79.0,,10.2,0.8,6.7,22.5,-0.0,2.2,1.3,0,False,False,True,False,False,True
2024-07-01 02:13:00,loc_4,2.8,,,16.6,0.3,14.0,33.9,0.1,-0.4,2.2,0,False,True,True,False,False,True
2024-07-01 02:13:00,loc_5,2.3,53.8,,18.0,0.6,7.3,26.1,-0.2,3.5,2.1,0,False,False,True,False,False,True
2024-07-01 02:14:00,loc_8,1.4,,,18.3,0.6,6.3,17.7,-0.5,-6.9,0.9,0,False,True,True,False,False,True
2024-07-01 02:14:00,loc_5,2.4,,,9.4,0.7,8.7,27.0,-0.1,4.4,1.8,0,False,True,True,False,False,True
2024-07-01 02:14:00,loc_1,2.1,,1011.0,16.6,0.2,9.4,29.0,-0.1,5.4,1.6,0,False,True,False,False,False,True
2024-07-01 02:14:00,loc_7,0.7,59.2,,8.8,0.4,5.0,18.2,-0.1,1.2,0.8,0,False,False,True,False,False,True
2024-07-01 02:14:00,loc_6,1.4,63.8,,10.7,0.1,6.8,19.3,-0.2,-6.5,1.5,0,False,False,True,False,False,True
2024-07-01 02:14:00,loc_9,12.5,81.9,,28.1,1.1,59.8,179.0,4.4,6.4,10.2,0,False,False,True,False,False,True
2024-07-01 02:15:00,loc_10,0.9,76.9,,7.9,0.2,8.2,26.3,0.0,-10.7,1.6,0,False,False,True,False,False,True
2024-07-01 02:15:00,loc_4,1.5,,,8.8,0.6,10.9,32.9,0.1,-4.0,2.1,0,False,True,True,False,False,True
2024-07-01 02:15:00,loc_6,2.6,63.1,,13.3,0.0,8.7,21.7,-0.0,-6.1,1.4,0,False,False,True,False,False,True
2024-07-01 02:15:00,loc_9,16.6,,,20.4,2.8,66.8,189.6,4.4,-0.4,9.1,0,False,True,True,False,False,True
2024-07-01 02:15:00,loc_7,1.2,,,17.8,0.9,4.6,18.3,-0.0,5.7,0.8,0,False,True,True,False,False,True
2024-07-01 02:15:00,loc_1,1.7,77.9,,8.1,0.3,9.2,30.3,0.1,5.6,1.9,0,False,False,True,False,False,True
2024-07-01 02:16:00,loc_4,1.2,,1012.4,17.5,0.0,9.0,31.8,0.3,-6.9,2.0,0,False,True,False,False,False,True
2024-07-01 02:16:00,loc_8,1.9,76.0,,10.2,0.5,6.1,17.9,-0.6,-6.4,1.0,0,False,False,True,False,False,True
2024-07-01 02:16:00,loc_5,2.2,57.0,,14.8,0.3,8.3,27.4,-0.0,4.4,1.5,0,False,False,True,False,False,True
2024-07-01 02:16:00,loc_10,2.7,,1010.7,11.2,0.6,8.7,26.1,0.1,-8.6,1.4,0,False,True,False,False,False,True
2024-07-01 02:16:00,loc_7,2.8,61.2,,11.5,0.7,7.0,18.4,-0.1,6.6,1.3,0,False,False,True,False,False,True
2024-07-01 02:16:00,loc_2,1.4,76.6,,9.4,1.0,7.5,28.0,-0.1,-1.0,1.9,0,False,False,True,False,False,True
2024-07-01 02:16:00,loc_9,18.9,75.6,,34.4,1.1,73.6,190.9,4.5,-0.4,11.9,0,False,False,True,False,False,True
2024-07-01 02:16:00,loc_1,1.0,76.4,,18.5,1.0,7.4,28.3,0.1,4.1,1.7,0,False,False,True,False,False,True
2024-07-01 02:17:00,loc_10,2.9,,1010.7,14.0,1.0,9.4,27.5,-0.0,-4.5,2.0,0,False,True,False,False,False,True
2024-07-01 02:17:00,loc_7,1.5,62.1,,10.7,0.6,8.5,17.1,-0.0,7.4,1.1,0,False,False,True,False,False,True
2024-07-01 02:17:00,loc_8,0.4,75.5,,8.3,0.1,4.4,15.4,-0.7,-6.1,1.4,0,False,False,True,False,False,True
2024-07-01 02:17:00,loc_4,0.1,,1012.5,5.3,1.0,6.3,29.9,0.3,-5.3,1.9,0,False,True,False,False,False,True
2024-07-01 02:17:00,loc_9,15.8,,,30.8,2.4,75.8,190.1,4.5,-15.0,17.7,0,False,True,True,False,False,True
2024-07-01 02:18:00,loc_3,0.4,57.8,,18.9,0.4,7.7,23.4,0.1,0.3,1.5,0,False,False,True,False,False,True
2024-07-01 02:18:00,loc_1,0.8,,,6.4,0.1,7.4,27.0,0.0,2.8,1.5,0,False,True,True,False,False,True
2024-07-01 02:18:00,loc_5,2.5,,1013.5,11.2,1.0,11.2,30.5,0.2,6.9,1.6,0,False,True,False,False,False,True
2024-07-01 02:18:00,loc_8,1.8,76.6,,9.8,0.2,5.9,17.0,-0.6,-2.8,1.3,0,False,False,True,False,False,True
2024-07-01 02:18:00,loc_7,1.2,64.3,,10.8,0.3,7.5,15.7,0.0,9.3,1.3,0,False,False,True,False,False,True
2024-07-01 02:18:00,loc_9,12.8,83.8,,28.7,2.7,76.6,191.7,4.3,-9.7,12.0,0,False,False,True,False,False,True
2024-07-01 02:18:00,loc_4,2.9,,,17.9,0.2,6.4,31.4,0.2,-3.5,1.7,0,False,True,True,False,False,True
2024-07-01 02:19:00,loc_9,17.3,,,32.2,3.0,81.4,192.8,4.1,-1.6,12.0,0,False,True,True,False,False,True
2024-07-01 02:19:00,loc_7,3.0,,,18.0,0.2,9.7,17.9,0.2,8.5,1.3,0,False,True,True,False,False,True
2024-07-01 02:19:00,loc_10,1.8,79.2,,7.0,1.0,9.2,25.5,-0.0,-5.7,1.9,0,False,False,True,False,False,True
2024-07-01 02:19:00,loc_3,0.6,,,19.9,0.5,6.2,22.3,0.3,2.0,1.6,0,False,True,True,False,False,True
2024-07-01 02:19:00,loc_8,1.9,73.9,,12.3,0.5,6.4,18.0,-0.7,-5.8,1.3,0,False,False,True,False,False,True
2024-07-01 02:19:00,loc_2,0.8,,1009.6,17.6,0.7,6.1,22.4,-0.1,-0.4,1.4,0,False,True,False,False,False,True
2024-07-01 02:19:00,loc_5,0.5,,,10.4,0.1,9.3,28.2,0.2,7.1,2.0,0,False,True,True,False,False,True
2024-07-01 02:20:00,loc_10,0.5,,,5.4,0.5,8.8,25.1,-0.1,-4.8,1.7,0,False,True,True,False,False,True
2024-07-01 02:20:00,loc_2,1.7,,1009.7,19.1,0.2,5.6,21.3,-0.3,1.6,1.2,0,False,True,False,False,False,True
2024-07-01 02:20:00,loc_7,1.0,63.7,,5.7,0.2,9.5,18.5,0.2,8.9,1.5,0,False,False,True,False,False,True
2024-07-01 02:20:00,loc_8,1.8,74.0,,17.0,0.0,7.7,19.6,-0.7,-5.2,1.7,0,False,False,True,False,False,True
2024-07-01 02:20:00,loc_9,15.6,74.8,,27.7,1.6,80.4,201.5,3.7,-5.1,15.0,0,False,False,True,False,False,True
2024-07-01 02:20:00,loc_5,2.1,56.5,,9.4,0.5,10.4,27.4,0.2,6.5,2.0,0,False,False,True,False,False,True
2024-07-01 02:21:00,loc_6,1.3,56.7,,18.0,0.0,4.3,19.7,0.2,-11.9,1.2,0,False,False,True,False,False,True
2024-07-01 02:21:00,loc_3,1.4,60.1,,5.7,0.8,6.8,24.1,0.4,4.2,1.7,0,False,False,True,False,False,True
2024-07-01 02:21:00,loc_2,1.2,,1009.7,7.2,0.9,5.3,21.3,-0.1,-1.5,1.3,0,False,True,False,False,False,True
2024-07-01 02:21:00,loc_9,7.8,85.3,,27.3,1.7,69.3,203.4,3.4,5.6,12.3,0,False,False,True,False,False,True
2024-07-01 02:21:00,loc_8,1.0,72.7,,20.0,0.9,6.8,19.4,-0.6,-4.0,1.2,0,False,False,True,False,False,True
2024-07-01 02:21:00,loc_7,1.3,63.5,,5.7,0.8,8.0,19.6,0.1,8.6,1.7,0,False,False,True,False,False,True
2024-07-01 02:21:00,loc_1,2.6,77.2,,17.3,0.5,7.2,25.0,0.3,0.8,1.5,0,False,False,True,False,False,True
2024-07-01 02:21:00,loc_5,2.5,,1013.5,18.9,0.6,10.7,27.5,0.1,5.8,1.6,0,False,True,False,False,False,True
2024-07-01 02:22:00,loc_9,17.4,,,31.7,2.7,70.8,214.9,2.8,16.6,14.7,0,False,True,True,False,False,True
2024-07-01 02:22:00,loc_1,1.7,74.8,,14.6,0.9,7.1,25.3,0.3,-1.3,1.5,0,False,False,True,False,False,True
2024-07-01 02:22:00,loc_3,2.7,59.3,,8.7,0.7,6.9,24.7,0.4,5.7,1.4,0,False,False,True,False,False,True
2024-07-01 02:22:00,loc_10,1.9,,,12.1,0.6,6.1,24.3,-0.1,-3.8,1.5,0,False,True,True,False,False,True
2024-07-01 02:22:00,loc_7,1.7,62.7,,10.0,0.8,8.2,21.1,0.2,6.6,1.8,0,False,False,True,False,False,True
2024-07-01 02:22:00,loc_8,0.4,72.2,,9.7,0.2,6.8,19.5,-0.5,-3.7,1.3,0,False,False,True,False,False,True
2024-07-01 02:22:00,loc_4,1.8,,1012.6,6.8,0.2,8.8,28.5,0.2,3.5,1.5,0,False,True,False,False,False,True
2024-07-01 02:23:00,loc_8,2.5,71.9,,16.8,0.5,7.5,20.2,-0.6,-2.7,1.5,0,False,False,True,False,False,True
2024-07-01 02:23:00,loc_6,2.1,,1008.1,7.9,0.6,4.4,19.5,0.2,-11.5,1.6,0,False,True,False,False,False,True
2024-07-01 02:23:00,loc_2,3.0,,1009.8,6.9,0.8,6.7,21.6,-0.3,-2.4,1.6,0,False,True,False,False,False,True
2024-07-01 02:23:00,loc_7,0.0,61.0,,7.6,0.4,7.0,19.5,0.3,5.5,1.7,0,False,False,True,False,False,True
2024-07-01 02:23:00,loc_10,0.2,78.9,,9.3,0.9,5.4,22.8,-0.2,-5.2,1.7,0,False,False,True,False,False,True
2024-07-01 02:23:00,loc_9,17.9,71.9,,22.4,1.2,75.9,215.3,2.6,-9.2,14.5,0,False,False,True,False,False,True
2024-07-01 02:23:00,loc_5,0.1,57.0,,11.0,0.6,7.8,26.3,0.1,5.1,1.7,0,False,False,True,False,False,True
2024-07-01 02:24:00,loc_10,1.9,,1010.8,18.9,0.1,5.6,24.1,-0.1,-2.4,1.2,0,False,True,False,False,False,True
2024-07-01 02:24:00,loc_3,1.3,61.5,,19.8,0.2,7.3,22.8,0.4,8.1,1.4,0,False,False,True,False,False,True
2024-07-01 02:24:00,loc_6,2.1,55.6,,11.1,0.6,6.2,19.8,0.3,-11.1,1.4,0,False,False,True,False,False,True
2024-07-01 02:24:00,loc_2,1.3,,1009.7,8.0,0.2,7.2,20.8,-0.3,-3.5,1.5,0,False,True,False,False,False,True
2024-07-01 02:24:00,loc_9,11.0,86.8,,31.2,2.8,69.6,210.8,2.4,-2.5,12.6,0,False,False,True,False,False,True
2024-07-01 02:24:00,loc_1,2.8,77.5,,5.5,0.4,10.1,25.1,0.2,2.7,1.4,0,False,False,True,False,False,True
2024-07-01 02:24:00,loc_4,2.3,,1012.8,15.2,0.5,9.3,27.8,-0.1,2.0,1.4,0,False,True,False,False,False,True
2024-07-01 02:24:00,loc_8,2.1,70.3,,6.4,0.4,7.8,20.4,-0.4,-4.7,1.2,0,False,False,True,False,False,True
2024-07-01 02:25:00,loc_5,1.8,58.5,,16.4,0.9,8.0,27.1,-0.0,5.8,1.9,0,False,False,True,False,False,True
2024-07-01 02:25:00,loc_2,0.8,,,20.1,0.6,6.2,20.8,-0.3,-4.1,1.2,0,False,True,True,False,False,True
2024-07-01 02:25:00,loc_7,1.1,61.0,,15.4,0.8,4.7,18.7,0.2,2.5,1.1,0,False,False,True,False,False,True
2024-07-01 02:25:00,loc_6,2.8,55.1,,9.7,0.4,8.8,21.9,0.3,-10.3,1.4,0,False,False,True,False,False,True
2024-07-01 02:25:00,loc_9,5.7,,,29.5,2.9,59.7,206.8,2.0,-2.0,16.5,0,False,True,True,False,False,True
2024-07-01 02:25:00,loc_1,1.8,77.6,,7.3,0.2,10.2,25.0,0.1,1.7,1.9,0,False,False,True,False,False,True
2024-07-01 02:25:00,loc_3,2.6,,,16.4,0.5,8.1,23.1,0.3,9.0,1.3,0,False,True,True,False,False,True
2024-07-01 02:26:00,loc_10,0.3,,,9.8,1.0,6.4,22.2,-0.2,1.2,1.7,0,False,True,True,False,False,True
2024-07-01 02:26:00,loc_9,8.0,95.4,,25.4,2.6,59.9,202.8,1.8,10.5,12.3,0,False,False,True,False,False,True
2024-07-01 02:26:00,loc_3,2.8,,,14.7,0.7,9.5,23.7,0.3,7.6,1.6,0,False,True,True,False,False,True
2024-07-01 02:26:00,loc_8,2.9,70.5,,10.0,0.5,8.5,21.3,-0.3,-6.5,1.5,0,False,False,True,False,False,True
2024-07-01 02:26:00,loc_7,0.0,60.6,,5.0,0.8,3.4,18.4,0.1,4.1,1.2,0,False,False,True,False,False,True
2024-07-01 02:27:00,loc_3,2.8,62.6,,14.3,0.9,9.7,24.7,0.5,7.4,1.5,0,False,False,True,False,False,True
2024-07-01 02:27:00,loc_9,16.6,70.3,,25.6,1.6,59.1,205.7,1.4,-6.4,12.7,0,False,False,True,False,False,True
2024-07-01 02:27:00,loc_6,1.3,54.5,,16.5,0.6,8.9,21.8,0.3,-10.3,1.2,0,False,False,True,False,False,True
2024-07-01 02:27:00,loc_5,0.3,61.4,,19.1,0.8,4.1,25.3,0.0,8.1,1.2,0,False,False,True,False,False,True
2024-07-01 02:27:00,loc_8,2.6,69.4,,9.6,0.9,10.7,21.8,-0.4,-7.3,2.1,0,False,False,True,False,False,True
2024-07-01 02:27:00,loc_4,2.3,,1012.8,18.9,0.4,6.7,21.8,-0.2,-0.9,1.6,0,False,True,False,False,False,True
2024-07-01 02:28:00,loc_10,2.5,,,18.5,0.2,8.7,23.9,-0.3,3.4,1.4,0,False,True,True,False,False,True
2024-07-01 02:28:00,loc_9,11.6,86.4,,33.0,2.0,52.9,205.4,1.3,1.3,12.4,0,False,False,True,False,False,True
2024-07-01 02:28:00,loc_2,2.5,78.2,,11.5,0.7,7.0,21.8,-0.1,-0.8,1.5,0,False,False,True,False,False,True
2024-07-01 02:28:00,loc_4,2.2,51.7,,15.6,0.9,7.4,21.2,-0.2,-2.9,1.1,0,False,False,True,False,False,True
2024-07-01 02:28:00,loc_1,0.6,,1010.9,16.6,0.0,9.3,24.3,0.1,-0.9,1.5,0,False,True,False,False,False,True
2024-07-01 02:28:00,loc_5,2.5,62.3,,5.3,0.6,6.5,25.5,0.1,8.5,1.4,0,False,False,True,False,False,True
2024-07-01 02:29:00,loc_10,1.1,80.5,,10.9,0.5,7.9,22.7,-0.2,4.1,1.4,0,False,False,True,False,False,True
2024-07-01 02:29:00,loc_8,1.6,66.7,,7.8,0.6,8.5,22.6,-0.4,-11.1,1.5,0,False,False,True,False,False,True
2024-07-01 02:29:00,loc_7,2.5,59.0,,6.4,0.6,4.8,19.1,0.2,-0.2,0.8,0,False,False,True,False,False,True
2024-07-01 02:29:00,loc_9,5.1,,,26.5,2.4,47.0,198.0,1.0,-8.2,10.1,0,False,True,True,False,False,True
2024-07-01 02:29:00,loc_2,0.1,77.0,,17.4,0.6,5.8,19.1,-0.1,-2.0,1.5,0,False,False,True,False,False,True
2024-07-01 02:30:00,loc_2,0.3,,,14.0,0.3,5.3,17.1,-0.1,0.3,1.3,0,False,True,True,False,False,True
2024-07-01 02:30:00,loc_6,0.1,,1008.1,8.2,0.1,5.7,18.9,0.3,-10.1,1.6,0,False,True,False,False,False,True
