timestamp,location_id,rainfall_mm,humidity,pressure,radar_dbz,satellite_precip,rain_last_5min,rain_last_15min,pressure_drop_15min,humidity_change,forecast_30min,cloudburst,rain_5,rain_15,pressure_prev_15,pressure_drop_15,humidity_prev_15,humidity_change_15
2024-07-01 01:49:00,loc_1,0.9,66.4,1011.0,8.8,0.4,5.0,22.9,0.1,5.0,1.3,0,124.60000000000001,382.0,1009.6,-1.3999999999999773,83.4,-17.0
2024-07-01 01:49:00,loc_5,0.5,51.3,1013.7,13.2,0.1,6.2,21.3,-0.5,-4.5,1.2,0,125.10000000000001,382.5,1004.0,-9.700000000000045,81.1,-29.799999999999997
2024-07-01 01:49:00,loc_6,7.3,84.2,1004.0,26.0,1.8,54.7,181.4,-0.0,-10.6,13.0,0,132.4,389.79999999999995,1010.7,6.7000000000000455,91.8,-7.599999999999994
2024-07-01 01:49:00,loc_7,1.5,53.0,1015.5,15.8,0.5,7.8,21.2,-0.1,-5.0,1.2,0,133.9,391.29999999999995,1013.4,-2.1000000000000227,88.3,-35.3
2024-07-01 01:49:00,loc_3,1.4,63.3,1014.8,19.3,0.3,6.3,18.6,-0.0,7.5,1.3,0,135.3,392.7,1014.7,-0.09999999999990905,63.6,-0.30000000000000426
2024-07-01 01:49:00,loc_9,16.6,70.0,1012.9,27.5,1.4,43.1,60.0,0.8,-9.6,5.8,0,151.9,409.29999999999995,1013.6,0.7000000000000455,53.9,16.1
2024-07-01 01:49:00,loc_8,1.4,82.1,1008.3,13.1,0.4,4.1,20.7,0.2,-3.9,1.2,0,153.3,410.7,1008.2,-0.09999999999990905,84.1,-2.0
2024-07-01 01:49:00,loc_2,2.2,80.2,1009.7,8.6,0.6,10.6,27.8,-0.3,-5.6,2.4,0,155.5,412.9,1004.0,-5.7000000000000455,86.7,-6.5
2024-07-01 01:49:00,loc_10,0.6,89.8,1010.6,15.5,0.5,9.4,20.1,0.6,-3.2,1.5,0,156.1,413.5,1015.4,4.7999999999999545,54.0,35.8
2024-07-01 01:50:00,loc_8,1.4,81.2,1008.3,11.1,0.6,4.4,19.6,0.1,-5.7,1.1,0,134.5,392.7,1013.0,4.7000000000000455,85.0,-3.799999999999997
2024-07-01 01:50:00,loc_2,2.8,81.5,1009.6,17.7,0.2,11.6,28.5,-0.2,-4.3,2.2,0,137.3,395.5,1011.0,1.3999999999999773,66.6,14.900000000000006
2024-07-01 01:50:00,loc_7,0.6,53.9,1015.6,18.9,0.8,6.2,18.8,-0.2,-1.9,1.1,0,137.9,396.09999999999997,1010.6,-5.0,91.8,-37.9
2024-07-01 01:50:00,loc_1,2.9,67.2,1011.1,13.6,0.1,7.0,23.0,-0.0,5.7,1.2,0,140.8,399.0,1009.7,-1.3999999999999773,81.0,-13.799999999999997
2024-07-01 01:50:00,loc_4,0.2,50.0,1012.8,13.3,0.9,6.0,17.7,0.1,-2.9,1.4,0,141.0,399.2,1012.7,-0.09999999999990905,50.6,-0.6000000000000014
2024-07-01 01:50:00,loc_9,17.6,73.6,1012.5,28.8,2.6,60.1,76.0,1.2,-6.2,7.5,0,158.60000000000002,416.8,1012.8,0.2999999999999545,50.2,23.39999999999999
2024-07-01 01:50:00,loc_3,2.3,64.1,1014.7,10.2,0.2,8.2,18.6,0.1,7.2,1.1,0,160.9,419.1,1011.0,-3.7000000000000455,66.4,-2.3000000000000114
2024-07-01 01:50:00,loc_6,6.4,70.9,1004.0,23.5,1.0,53.7,182.7,-0.0,-21.4,9.1,0,167.3,425.5,1013.7,9.700000000000045,51.3,19.60000000000001
2024-07-01 01:50:00,loc_10,0.7,88.8,1010.7,19.0,0.1,7.3,19.1,0.4,-2.5,1.8,0,168.0,426.2,1004.0,-6.7000000000000455,84.2,4.599999999999994
2024-07-01 01:50:00,loc_5,2.4,51.1,1013.7,18.4,0.2,5.8,23.7,-0.4,-5.3,1.2,0,170.4,428.6,1015.5,1.7999999999999545,53.0,-1.8999999999999986
2024-07-01 01:51:00,loc_7,1.8,56.3,1015.7,13.6,0.0,7.8,19.5,-0.2,2.2,0.9,0,147.4,405.49999999999994,1014.8,-0.900000000000091,63.3,-7.0
2024-07-01 01:51:00,loc_4,2.7,51.0,1012.9,11.0,0.8,6.9,19.0,-0.1,-1.8,1.5,0,150.1,408.2,1012.9,0.0,70.0,-19.0
2024-07-01 01:51:00,loc_1,2.5,69.4,1011.1,8.7,0.7,8.4,22.5,0.1,9.8,1.6,0,152.6,410.7,1008.3,-2.800000000000068,82.1,-12.699999999999989
2024-07-01 01:51:00,loc_2,3.0,80.3,1009.5,5.9,0.1,12.2,30.6,-0.1,-4.0,1.7,0,155.6,413.7,1009.7,0.20000000000004547,80.2,0.09999999999999432
2024-07-01 01:51:00,loc_10,2.1,87.8,1010.7,12.4,0.7,7.2,21.0,0.4,-2.8,1.4,0,157.7,415.79999999999995,1010.6,-0.10000000000002274,89.8,-2.0
2024-07-01 01:51:00,loc_8,2.2,80.9,1008.4,14.3,0.3,6.5,19.3,0.0,-6.3,1.4,0,159.9,417.99999999999994,1008.3,-0.10000000000002274,81.2,-0.29999999999999716
2024-07-01 01:51:00,loc_5,2.1,51.0,1013.6,11.0,0.9,7.2,23.4,-0.2,-3.3,1.3,0,162.0,420.09999999999997,1009.6,-4.0,81.5,-30.5
2024-07-01 01:51:00,loc_6,1.5,70.4,1008.0,9.7,0.6,39.7,172.8,-4.0,-2.0,9.4,0,163.5,421.59999999999997,1015.6,7.600000000000023,53.9,16.500000000000007
2024-07-01 01:51:00,loc_3,3.0,62.9,1014.7,10.5,0.9,10.4,20.9,0.0,5.1,1.4,0,166.5,424.59999999999997,1011.1,-3.6000000000000227,67.2,-4.300000000000004
2024-07-01 01:51:00,loc_9,17.6,88.9,1012.0,23.8,2.8,77.6,92.4,1.8,8.5,7.5,0,184.1,442.2,1012.8,0.7999999999999545,50.0,38.900000000000006
2024-07-01 01:52:00,loc_4,1.7,51.3,1012.8,16.7,0.9,7.1,20.4,-0.1,-0.0,1.5,0,157.4,418.1,1012.5,-0.2999999999999545,73.6,-22.299999999999997
2024-07-01 01:52:00,loc_5,1.4,50.5,1013.4,11.5,0.3,7.5,22.4,-0.1,-2.2,1.3,0,158.79999999999998,419.5,1014.7,1.3000000000000682,64.1,-13.599999999999994
2024-07-01 01:52:00,loc_8,1.0,81.3,1008.3,18.3,0.6,6.3,19.7,-0.0,-5.3,1.3,0,159.79999999999998,420.5,1004.0,-4.2999999999999545,70.9,10.399999999999991
2024-07-01 01:52:00,loc_6,2.8,71.3,1008.0,6.5,0.7,36.8,161.1,-4.0,-19.7,8.9,0,162.6,423.3,1010.7,2.7000000000000455,88.8,-17.5
2024-07-01 01:52:00,loc_10,0.5,87.7,1010.7,8.7,1.0,5.6,20.6,0.3,-1.6,1.5,0,163.1,423.8,1013.7,3.0,51.1,36.6
2024-07-01 01:52:00,loc_2,1.2,80.4,1009.4,7.4,0.8,11.1,31.4,0.0,-5.6,2.7,0,164.29999999999998,425.0,1015.7,6.300000000000068,56.3,24.10000000000001
2024-07-01 01:52:00,loc_7,2.6,56.6,1015.7,17.6,0.0,8.9,21.1,-0.3,2.5,1.1,0,166.89999999999998,427.6,1012.9,-2.800000000000068,51.0,5.600000000000001
2024-07-01 01:52:00,loc_1,2.2,71.1,1011.0,6.2,0.0,10.5,22.8,0.2,11.6,1.6,0,169.1,429.8,1011.1,0.10000000000002274,69.4,1.6999999999999886
2024-07-01 01:52:00,loc_9,14.1,90.6,1011.6,33.2,2.7,80.3,104.8,2.2,9.9,8.3,0,183.2,443.90000000000003,1009.5,-2.1000000000000227,80.3,10.299999999999997
2024-07-01 01:52:00,loc_3,2.9,64.1,1014.7,13.3,0.3,12.1,21.9,0.0,5.7,1.5,0,186.1,446.8,1010.7,-4.0,87.8,-23.700000000000003
2024-07-01 01:53:00,loc_7,1.9,55.5,1015.7,19.3,0.4,8.4,21.2,-0.3,1.0,1.7,0,142.20000000000002,428.79999999999995,1008.4,-7.300000000000068,80.9,-25.400000000000006
2024-07-01 01:53:00,loc_10,1.7,88.3,1010.6,19.0,0.9,5.6,22.1,0.4,0.6,1.3,0,143.9,430.5,1013.6,3.0,51.0,37.3
2024-07-01 01:53:00,loc_9,12.7,91.1,1011.2,32.4,1.4,78.7,117.4,2.6,9.8,11.0,0,156.60000000000002,443.2,1008.0,-3.2000000000000455,70.4,20.69999999999999
2024-07-01 01:53:00,loc_8,2.3,81.9,1008.3,9.7,0.4,8.4,19.8,-0.0,-6.3,1.6,0,158.9,445.5,1014.7,6.400000000000091,62.9,19.000000000000007
2024-07-01 01:53:00,loc_4,0.5,53.4,1012.8,10.2,0.4,6.8,19.5,0.1,0.6,1.4,0,159.4,446.0,1012.0,-0.7999999999999545,88.9,-35.50000000000001
2024-07-01 01:53:00,loc_1,2.2,70.0,1011.0,16.0,0.7,10.7,23.7,0.2,9.5,1.3,0,161.60000000000002,448.2,1012.8,1.7999999999999545,51.3,18.700000000000003
2024-07-01 01:53:00,loc_3,0.1,63.0,1014.7,12.8,0.6,9.7,21.5,-0.0,4.8,1.5,0,161.70000000000002,448.29999999999995,1013.4,-1.3000000000000682,50.5,12.5
2024-07-01 01:53:00,loc_5,0.5,50.0,1013.5,12.3,0.2,6.9,22.0,-0.1,-3.6,1.5,0,162.20000000000002,448.79999999999995,1008.3,-5.2000000000000455,81.3,-31.299999999999997
2024-07-01 01:53:00,loc_6,2.9,70.3,1008.0,15.6,0.1,20.9,155.3,-4.0,-15.9,9.2,0,165.10000000000002,451.7,1008.0,0.0,71.3,-1.0
2024-07-01 01:53:00,loc_2,1.3,79.9,1009.3,18.2,0.6,10.4,30.0,0.2,-6.1,1.7,0,166.4,453.0,1010.7,1.400000000000091,87.7,-7.799999999999997
2024-07-01 01:54:00,loc_5,2.0,50.9,1013.5,5.7,0.0,8.4,22.4,-0.1,-3.2,1.7,0,134.3,427.3,1009.4,-4.100000000000023,80.4,-29.500000000000007
2024-07-01 01:54:00,loc_4,3.0,53.5,1012.7,10.8,0.4,8.1,21.1,0.2,2.1,1.8,0,137.3,430.3,1015.7,3.0,56.6,-3.1000000000000014
2024-07-01 01:54:00,loc_9,16.7,85.9,1011.0,29.9,2.2,78.8,132.8,2.9,4.9,11.2,0,154.0,447.0,1011.0,0.0,71.1,14.800000000000011
2024-07-01 01:54:00,loc_10,0.6,86.3,1010.7,8.7,1.0,5.6,22.1,0.3,-0.3,1.5,0,154.60000000000002,447.59999999999997,1011.6,0.8999999999999773,90.6,-4.299999999999997
2024-07-01 01:54:00,loc_6,0.5,69.8,1008.0,13.6,0.1,14.1,139.7,-3.9,-24.8,6.6,0,155.10000000000002,448.09999999999997,1014.7,6.7000000000000455,64.1,5.700000000000003
2024-07-01 01:54:00,loc_1,0.6,68.4,1010.9,10.1,0.1,10.4,23.5,0.1,9.8,1.8,0,155.70000000000002,448.7,1015.7,4.800000000000068,55.5,12.900000000000006
2024-07-01 01:54:00,loc_3,2.0,60.8,1014.8,11.8,0.3,10.3,22.2,-0.1,3.2,1.4,0,157.70000000000002,450.7,1010.6,-4.199999999999932,88.3,-27.5
2024-07-01 01:54:00,loc_7,2.6,54.6,1015.6,12.2,0.1,9.5,22.4,-0.3,-1.0,2.1,0,160.3,453.3,1011.2,-4.399999999999977,91.1,-36.49999999999999
2024-07-01 01:54:00,loc_8,0.7,80.7,1008.3,9.7,0.3,7.7,18.6,-0.0,-9.4,1.4,0,161.0,454.0,1008.3,0.0,81.9,-1.2000000000000028
2024-07-01 01:54:00,loc_2,2.6,79.6,1009.4,5.6,0.1,10.9,31.1,0.1,-7.3,2.3,0,163.60000000000002,456.59999999999997,1012.8,3.3999999999999773,53.4,26.199999999999996
2024-07-01 01:55:00,loc_4,1.1,55.3,1012.7,5.0,0.3,8.9,20.7,0.1,5.3,1.5,0,127.4,427.5,1011.0,-1.7000000000000455,70.0,-14.700000000000003
2024-07-01 01:55:00,loc_5,0.1,50.6,1013.4,16.9,0.2,6.1,19.9,-0.1,-5.4,1.1,0,127.5,427.6,1014.7,1.3000000000000682,63.0,-12.399999999999999
2024-07-01 01:55:00,loc_7,2.8,55.0,1015.7,10.0,0.8,11.7,22.4,-0.4,-2.2,1.6,0,130.3,430.4,1013.5,-2.2000000000000455,50.0,5.0
2024-07-01 01:55:00,loc_1,1.0,69.0,1011.0,15.0,0.6,8.5,22.4,0.1,11.1,1.4,0,131.3,431.4,1008.0,-3.0,70.3,-1.2999999999999972
2024-07-01 01:55:00,loc_3,3.0,58.1,1014.7,19.3,0.6,10.9,23.2,-0.1,0.6,2.3,0,134.3,434.4,1009.3,-5.400000000000091,79.9,-21.800000000000004
2024-07-01 01:55:00,loc_10,1.2,86.5,1010.7,11.4,0.1,6.0,21.1,0.2,-1.6,1.4,0,135.5,435.6,1013.5,2.7999999999999545,50.9,35.6
2024-07-01 01:55:00,loc_8,0.2,81.9,1008.2,8.2,0.6,6.5,17.8,0.1,-7.0,1.2,0,135.7,435.8,1012.7,4.5,53.5,28.400000000000006
2024-07-01 01:55:00,loc_9,19.1,85.1,1010.8,20.9,1.8,80.3,149.3,2.9,5.5,15.5,0,154.8,454.9,1011.0,0.20000000000004547,85.9,-0.8000000000000114
2024-07-01 01:55:00,loc_6,1.5,69.2,1008.0,8.7,0.6,9.1,130.6,-4.1,-19.5,6.3,0,156.3,456.4,1010.7,2.7000000000000455,86.3,-17.099999999999994
2024-07-01 01:55:00,loc_2,1.6,79.6,1009.4,10.8,0.6,9.6,29.9,0.0,-6.2,1.7,0,157.9,458.0,1008.0,-1.3999999999999773,69.8,9.799999999999997
2024-07-01 01:56:00,loc_4,1.9,55.3,1012.7,10.0,0.8,8.1,22.1,0.0,3.7,1.6,0,121.30000000000001,434.59999999999997,1010.9,-1.8000000000000682,68.4,-13.100000000000009
2024-07-01 01:56:00,loc_8,1.1,83.6,1008.3,19.7,0.8,5.4,18.7,-0.1,-6.1,1.2,0,122.4,435.7,1014.8,6.5,60.8,22.799999999999997
2024-07-01 01:56:00,loc_1,0.3,69.7,1011.0,10.1,0.6,6.4,21.5,0.1,9.0,1.9,0,122.7,436.0,1015.6,4.600000000000023,54.6,15.100000000000001
2024-07-01 01:56:00,loc_2,2.2,79.9,1009.5,7.2,0.9,8.9,29.4,-0.1,-4.2,2.0,0,124.9,438.2,1008.3,-1.2000000000000455,80.7,-0.7999999999999972
2024-07-01 01:56:00,loc_3,1.6,58.9,1014.7,15.3,0.5,9.6,23.7,-0.1,3.1,2.1,0,126.5,439.8,1009.4,-5.300000000000068,79.6,-20.699999999999996
2024-07-01 01:56:00,loc_9,16.6,84.4,1010.4,23.9,2.1,79.3,163.4,3.3,5.1,16.0,0,143.1,456.4,1012.7,2.300000000000068,55.3,29.10000000000001
2024-07-01 01:56:00,loc_10,1.4,88.2,1010.7,16.5,0.3,5.4,21.5,0.2,0.4,1.1,0,144.5,457.8,1013.4,2.699999999999932,50.6,37.6
2024-07-01 01:56:00,loc_7,1.5,54.7,1015.7,17.7,0.8,11.4,22.5,-0.3,-0.2,1.6,0,146.0,459.3,1015.7,0.0,55.0,-0.29999999999999716
2024-07-01 01:56:00,loc_5,2.1,50.2,1013.4,9.1,0.3,6.1,19.2,0.0,-5.0,1.3,0,148.1,461.4,1011.0,-2.3999999999999773,69.0,-18.799999999999997
2024-07-01 01:56:00,loc_6,0.2,69.6,1008.0,8.3,0.4,7.9,119.2,-4.0,-1.5,5.4,0,148.3,461.59999999999997,1014.7,6.7000000000000455,58.1,11.499999999999993
2024-07-01 01:57:00,loc_10,2.8,86.6,1010.7,19.7,0.2,7.7,22.9,0.2,-2.2,1.5,0,120.7,432.59999999999997,1010.7,0.0,86.5,0.09999999999999432
2024-07-01 01:57:00,loc_7,2.7,55.6,1015.8,5.9,0.1,11.5,24.7,-0.3,3.3,1.9,0,123.4,435.29999999999995,1008.2,-7.599999999999909,81.9,-26.300000000000004
2024-07-01 01:57:00,loc_3,0.9,59.7,1014.7,11.2,0.5,7.6,23.5,-0.2,5.6,2.2,0,124.3,436.2,1010.8,-3.900000000000091,85.1,-25.39999999999999
2024-07-01 01:57:00,loc_2,0.2,78.1,1009.6,13.4,0.4,7.9,29.4,-0.2,-3.2,2.2,0,124.5,436.4,1008.0,-1.6000000000000227,69.2,8.899999999999991
2024-07-01 01:57:00,loc_9,8.6,73.8,1010.2,31.9,2.7,73.8,169.2,3.5,-4.3,17.4,0,133.1,445.0,1009.4,-0.8000000000000682,79.6,-5.799999999999997
2024-07-01 01:57:00,loc_8,3.0,83.7,1008.2,19.1,0.1,7.3,20.4,0.0,-5.7,1.5,0,136.1,448.0,1012.7,4.5,55.3,28.400000000000006
2024-07-01 01:57:00,loc_1,1.6,70.7,1010.9,15.9,0.1,5.8,21.6,0.1,10.0,1.4,0,137.7,449.59999999999997,1008.3,-2.6000000000000227,83.6,-12.899999999999991
2024-07-01 01:57:00,loc_5,1.8,50.5,1013.5,5.1,0.6,6.5,19.3,-0.1,-5.4,1.2,0,139.5,451.4,1011.0,-2.5,69.7,-19.200000000000003
2024-07-01 01:57:00,loc_6,1.5,70.4,1008.1,17.5,0.6,6.6,101.0,-4.1,-11.5,4.3,0,141.0,452.9,1009.5,1.3999999999999773,79.9,-9.5
2024-07-01 01:57:00,loc_4,1.9,53.5,1012.7,11.4,0.6,8.2,22.2,-0.0,0.8,1.5,0,142.9,454.79999999999995,1014.7,2.0,58.9,-5.399999999999999
2024-07-01 01:58:00,loc_4,0.9,55.0,1012.7,9.6,0.3,8.6,22.9,-0.0,0.8,1.2,0,117.7,430.7,1010.4,-2.300000000000068,84.4,-29.400000000000006
2024-07-01 01:58:00,loc_10,0.5,88.1,1010.6,10.2,0.7,6.5,21.4,0.3,0.5,1.4,0,118.2,431.2,1010.7,0.10000000000002274,88.2,-0.10000000000000853
2024-07-01 01:58:00,loc_7,1.7,55.1,1015.8,19.7,0.8,11.3,26.2,-0.3,1.0,1.9,0,119.9,432.9,1015.7,-0.09999999999990905,54.7,0.3999999999999986
2024-07-01 01:58:00,loc_5,1.7,50.3,1013.5,17.7,0.2,7.7,20.5,-0.1,-8.1,1.2,0,121.60000000000001,434.59999999999997,1013.4,-0.10000000000002274,50.2,0.09999999999999432
2024-07-01 01:58:00,loc_3,2.1,57.1,1014.7,14.3,0.5,9.6,24.9,-0.2,1.9,2.0,0,123.7,436.7,1008.0,-6.7000000000000455,69.6,-12.499999999999993
2024-07-01 01:58:00,loc_1,1.7,70.8,1010.9,12.2,0.6,5.3,21.2,0.2,8.0,1.5,0,125.4,438.4,1010.7,-0.1999999999999318,86.6,-15.799999999999997
2024-07-01 01:58:00,loc_9,6.5,78.4,1009.9,31.4,2.7,67.6,175.2,3.9,0.8,14.0,0,131.9,444.9,1015.8,5.899999999999977,55.6,22.800000000000004
2024-07-01 01:58:00,loc_6,0.1,69.7,1008.2,6.3,0.2,3.7,86.9,-4.1,-23.3,2.7,0,132.0,445.0,1014.7,6.5,59.7,10.0
2024-07-01 01:58:00,loc_2,1.4,76.8,1009.5,19.8,0.4,8.0,28.2,-0.1,-3.5,1.8,0,133.4,446.4,1009.6,0.10000000000002274,78.1,-1.2999999999999972
2024-07-01 01:58:00,loc_8,1.2,82.8,1008.2,13.0,0.9,6.2,19.7,0.1,-4.3,1.3,0,134.6,447.59999999999997,1010.2,2.0,73.8,9.0
2024-07-01 01:59:00,loc_8,2.6,84.7,1008.2,13.4,0.0,8.0,19.9,0.1,-1.9,1.4,0,105.9,425.6,1008.2,0.0,83.7,1.0
2024-07-01 01:59:00,loc_1,1.1,71.5,1011.0,16.8,0.8,5.8,21.2,0.1,7.1,1.7,0,107.00000000000001,426.7,1010.9,-0.10000000000002274,70.7,0.7999999999999972
2024-07-01 01:59:00,loc_10,1.1,89.2,1010.7,8.8,0.8,7.1,22.0,0.1,0.1,1.0,0,108.10000000000001,427.8,1013.5,2.7999999999999545,50.5,38.7
2024-07-01 01:59:00,loc_7,2.7,58.0,1015.7,5.7,0.7,11.4,28.6,-0.4,4.8,2.3,0,110.80000000000001,430.5,1008.1,-7.600000000000023,70.4,-12.400000000000006
2024-07-01 01:59:00,loc_4,2.9,56.8,1012.8,11.1,0.2,8.6,25.1,0.0,2.9,1.8,0,113.7,433.40000000000003,1012.7,-0.09999999999990905,53.5,3.299999999999997
2024-07-01 01:59:00,loc_9,16.0,75.4,1009.5,32.5,2.6,66.8,188.7,4.3,-3.9,17.1,0,129.70000000000002,449.40000000000003,1012.7,3.2000000000000455,55.0,20.400000000000006
2024-07-01 01:59:00,loc_5,1.5,50.6,1013.6,6.8,1.0,7.2,21.8,-0.1,-6.2,1.6,0,131.20000000000002,450.90000000000003,1010.6,-3.0,88.1,-37.49999999999999
2024-07-01 01:59:00,loc_2,0.4,76.6,1009.5,5.3,0.8,5.7,27.2,-0.0,-4.0,1.5,0,131.60000000000002,451.3,1015.8,6.2999999999999545,55.1,21.499999999999993
2024-07-01 01:59:00,loc_3,0.3,57.8,1014.7,14.8,0.2,8.0,24.5,-0.2,2.2,1.4,0,131.9,451.6,1013.5,-1.2000000000000455,50.3,7.5
2024-07-01 01:59:00,loc_6,0.2,70.2,1008.2,7.1,0.9,3.4,72.2,-4.1,-9.2,1.9,0,132.10000000000002,451.8,1014.7,6.5,57.1,13.100000000000001
2024-07-01 02:00:00,loc_9,6.0,95.4,1009.2,34.6,1.8,53.8,194.2,4.6,16.9,13.7,0,106.5,434.8,1010.9,1.6999999999999318,70.8,24.60000000000001
2024-07-01 02:00:00,loc_6,0.1,69.2,1008.3,16.1,0.8,2.1,64.9,-4.2,-22.6,1.0,0,106.60000000000001,434.90000000000003,1009.9,1.6000000000000227,78.4,-9.200000000000003
2024-07-01 02:00:00,loc_4,0.3,56.2,1012.7,7.7,0.3,7.7,22.6,0.1,4.3,1.9,0,106.9,435.2,1008.2,-4.5,69.7,-13.5
2024-07-01 02:00:00,loc_2,0.0,78.3,1009.4,10.8,0.4,4.2,25.4,0.1,-3.5,1.4,0,106.9,435.2,1009.5,0.10000000000002274,76.8,1.5
2024-07-01 02:00:00,loc_10,1.0,87.6,1010.7,18.5,0.5,6.9,20.2,0.0,-1.3,1.5,0,107.9,436.2,1008.2,-2.5,82.8,4.799999999999997
2024-07-01 02:00:00,loc_3,0.3,57.8,1014.7,11.0,0.1,5.3,24.4,-0.1,0.9,1.6,0,108.2,436.5,1008.2,-6.5,84.7,-26.900000000000006
2024-07-01 02:00:00,loc_5,0.9,51.9,1013.5,8.3,0.3,8.1,20.0,0.1,-3.6,1.1,0,109.10000000000001,437.40000000000003,1011.0,-2.5,71.5,-19.6
2024-07-01 02:00:00,loc_1,0.5,72.3,1011.1,12.2,0.6,5.2,20.7,0.0,6.6,1.2,0,109.60000000000001,437.90000000000003,1010.7,-0.39999999999997726,89.2,-16.900000000000006
2024-07-01 02:00:00,loc_8,1.4,84.6,1008.1,13.5,0.3,9.2,20.1,0.2,-2.3,1.4,0,111.0,439.3,1015.7,7.600000000000023,58.0,26.599999999999994
2024-07-01 02:00:00,loc_7,1.1,55.9,1015.8,6.2,0.4,9.6,27.5,-0.4,3.0,2.5,0,112.10000000000001,440.40000000000003,1012.8,-3.0,56.8,-0.8999999999999986
2024-07-01 02:01:00,loc_8,0.7,82.4,1008.2,9.3,0.1,8.8,20.7,0.1,-4.7,1.7,0,83.89999999999999,416.3,1009.5,1.2999999999999545,75.4,7.0
2024-07-01 02:01:00,loc_7,2.7,54.7,1015.7,9.2,0.8,10.8,30.0,-0.2,-0.1,1.9,0,86.6,419.0,1013.6,-2.1000000000000227,50.6,4.100000000000001
2024-07-01 02:01:00,loc_9,17.5,76.0,1008.9,22.2,1.2,54.6,211.6,4.9,-1.9,11.6,0,104.1,436.5,1009.5,0.6000000000000227,76.6,-0.5999999999999943
2024-07-01 02:01:00,loc_1,2.9,72.3,1011.1,11.6,0.3,7.7,22.5,-0.1,6.7,1.5,0,107.0,439.4,1014.7,3.6000000000000227,57.8,14.5
2024-07-01 02:01:00,loc_5,1.9,52.6,1013.5,15.8,0.7,7.9,21.2,0.1,-2.4,1.2,0,108.89999999999999,441.3,1008.2,-5.2999999999999545,70.2,-17.6
2024-07-01 02:01:00,loc_2,0.5,77.5,1009.4,11.6,0.6,2.5,23.6,0.1,-4.4,1.1,0,109.39999999999999,441.8,1009.2,-0.1999999999999318,95.4,-17.900000000000006
2024-07-01 02:01:00,loc_6,0.5,69.4,1008.3,10.4,0.7,2.3,49.9,-4.3,-13.5,0.9,0,109.89999999999999,442.3,1008.3,0.0,69.2,0.20000000000000284
2024-07-01 02:01:00,loc_10,2.9,88.4,1010.8,12.1,0.6,8.3,20.9,-0.0,-1.4,1.4,0,112.8,445.2,1012.7,1.900000000000091,56.2,32.2
2024-07-01 02:01:00,loc_3,2.8,57.4,1014.5,18.2,0.1,6.5,26.4,0.0,-1.8,1.8,0,115.6,448.0,1009.4,-5.100000000000023,78.3,-20.9
2024-07-01 02:01:00,loc_4,2.3,56.9,1012.7,13.3,0.4,8.2,23.1,0.1,6.9,1.4,0,117.89999999999999,450.3,1010.7,-2.0,87.6,-30.699999999999996
2024-07-01 02:02:00,loc_4,2.1,57.2,1012.8,19.0,0.6,8.4,23.7,-0.0,6.0,1.8,0,95.0,423.99999999999994,1014.7,1.900000000000091,57.8,-0.5999999999999943
2024-07-01 02:02:00,loc_5,1.6,50.7,1013.6,6.9,0.1,7.7,21.6,-0.0,-4.9,1.3,0,96.6,425.59999999999997,1013.5,-0.10000000000002274,51.9,-1.1999999999999957
2024-07-01 02:02:00,loc_6,2.4,70.1,1008.4,18.5,0.9,3.3,46.7,-4.4,-11.0,1.0,0,99.0,427.99999999999994,1011.1,2.7000000000000455,72.3,-2.200000000000003
2024-07-01 02:02:00,loc_1,2.4,73.1,1011.0,19.6,0.0,8.5,24.8,0.0,7.9,1.2,0,101.39999999999999,430.4,1008.1,-2.8999999999999773,84.6,-11.5
2024-07-01 02:02:00,loc_3,2.2,57.7,1014.4,10.4,1.0,7.7,27.4,0.3,-4.4,1.5,0,103.6,432.59999999999997,1015.8,1.3999999999999773,55.9,1.8000000000000043
2024-07-01 02:02:00,loc_8,2.9,81.6,1008.2,6.6,0.2,8.7,22.3,0.1,-3.5,1.7,0,106.5,435.49999999999994,1008.2,0.0,82.4,-0.8000000000000114
2024-07-01 02:02:00,loc_10,1.5,86.7,1010.7,11.9,0.7,7.0,20.3,-0.0,-5.1,1.6,0,108.0,436.99999999999994,1015.7,5.0,54.7,32.0
2024-07-01 02:02:00,loc_7,2.9,54.6,1015.8,9.2,0.9,11.0,31.4,-0.4,0.5,2.2,0,110.89999999999999,439.9,1008.9,-6.899999999999977,76.0,-21.4
2024-07-01 02:02:00,loc_2,2.9,78.0,1009.5,16.7,0.4,5.3,24.2,0.1,-5.5,1.5,0,113.8,442.79999999999995,1011.1,1.6000000000000227,72.3,5.700000000000003
2024-07-01 02:02:00,loc_9,16.7,92.0,1008.6,32.6,2.7,62.7,216.8,4.9,3.7,15.7,0,130.5,459.49999999999994,1013.5,4.899999999999977,52.6,39.4
2024-07-01 02:03:00,loc_10,1.8,84.5,1010.7,7.8,0.4,8.3,20.4,-0.1,-7.2,1.1,0,114.5,415.5,1009.4,-1.3000000000000682,77.5,7.0
2024-07-01 02:03:00,loc_3,0.5,57.4,1014.5,15.8,0.8,6.1,25.5,0.1,-6.1,1.5,0,115.0,416.0,1008.3,-6.2000000000000455,69.4,-12.000000000000007
2024-07-01 02:03:00,loc_5,0.9,50.4,1013.7,7.4,0.9,6.9,21.5,-0.0,-3.4,1.4,0,115.89999999999999,416.90000000000003,1010.8,-2.900000000000091,88.4,-38.00000000000001
