timestamp,location_id,rainfall_mm,humidity,pressure,radar_dbz,satellite_precip,rain_last_5min,rain_last_15min,pressure_drop_15min,humidity_change,forecast_30min,cloudburst
2024-07-01 00:19:00,loc_3,1.4,58.5,1014.8,8.3,0.1,9.4,23.5,-0.2,-2.6,1.9,0
2024-07-01 00:20:00,loc_3,0.4,58.9,1014.8,19.4,0.4,7.5,22.8,-0.2,-4.5,1.5,0
2024-07-01 00:21:00,loc_3,1.8,58.7,1014.8,6.5,0.2,8.1,21.7,-0.2,-5.2,1.3,0
2024-07-01 00:22:00,loc_3,2.5,60.2,1014.8,18.8,0.1,8.5,22.5,-0.2,-3.8,1.6,0
2024-07-01 00:23:00,loc_3,1.5,60.8,1014.7,18.0,0.1,7.5,23.7,-0.1,-1.6,1.5,0
2024-07-01 00:24:00,loc_3,0.8,61.9,1014.7,5.1,0.8,6.9,22.2,-0.0,-1.2,1.6,0
2024-07-01 00:25:00,loc_3,0.7,63.4,1014.7,6.5,0.1,7.2,22.2,0.1,2.2,1.5,0
2024-07-01 00:26:00,loc_3,1.3,63.5,1014.7,17.2,0.2,6.7,23.4,0.0,2.0,1.2,0
2024-07-01 00:27:00,loc_3,0.3,64.6,1014.5,15.9,0.1,4.5,21.5,0.2,3.2,1.2,0
2024-07-01 00:28:00,loc_3,1.3,62.9,1014.6,16.0,0.5,4.4,21.8,0.3,1.6,1.0,0
2024-07-01 00:29:00,loc_3,2.2,62.3,1014.6,12.6,0.6,5.8,22.1,0.3,1.9,1.0,0
2024-07-01 00:30:00,loc_3,1.0,64.0,1014.6,15.2,0.7,6.1,20.8,0.3,5.1,1.4,0
2024-07-01 00:31:00,loc_3,0.5,61.9,1014.6,18.8,0.8,5.4,20.2,0.2,3.1,1.1,0
2024-07-01 00:32:00,loc_3,1.2,62.5,1014.6,16.5,0.2,6.2,19.3,0.2,2.1,1.1,0
2024-07-01 00:33:00,loc_3,1.9,62.4,1014.6,8.2,0.1,6.8,18.7,0.2,3.9,1.0,0
2024-07-01 00:34:00,loc_3,2.8,60.7,1014.7,18.8,0.5,7.3,20.1,0.1,2.3,1.4,0
2024-07-01 00:35:00,loc_3,2.6,61.3,1014.8,15.1,0.7,8.9,22.3,0.1,2.4,1.7,0
2024-07-01 00:36:00,loc_3,2.6,60.3,1014.7,19.4,0.8,11.0,23.1,0.1,1.6,1.6,0
2024-07-01 00:37:00,loc_3,1.6,62.8,1014.6,8.9,0.8,11.4,22.1,0.2,2.6,1.9,0
2024-07-01 00:38:00,loc_3,2.6,62.9,1014.6,5.6,0.4,12.1,23.2,0.1,2.1,2.0,0
2024-07-01 00:39:00,loc_3,2.9,60.7,1014.6,13.8,0.8,12.2,25.3,0.1,-1.2,1.5,0
2024-07-01 00:40:00,loc_3,0.1,59.5,1014.6,15.4,0.8,9.7,24.8,0.2,-3.9,2.0,0
2024-07-01 00:41:00,loc_3,2.7,59.2,1014.7,13.9,0.5,9.8,26.2,0.0,-4.3,1.7,0
2024-07-01 00:42:00,loc_3,1.1,60.8,1014.7,7.0,0.9,9.3,26.9,-0.2,-3.8,2.2,0
2024-07-01 00:43:00,loc_3,1.5,59.5,1014.7,18.7,0.2,8.2,27.1,-0.2,-3.4,2.2,0
2024-07-01 00:44:00,loc_3,2.3,60.9,1014.7,5.4,0.8,7.6,27.1,-0.1,-1.4,2.3,0
2024-07-01 00:45:00,loc_3,0.6,60.8,1014.7,16.3,0.4,8.1,26.7,-0.1,-3.2,1.5,0
2024-07-01 00:46:00,loc_3,1.4,59.7,1014.7,13.7,0.2,6.9,27.7,-0.1,-2.2,1.9,0
2024-07-01 00:47:00,loc_3,0.1,60.2,1014.7,6.6,0.6,5.9,26.6,-0.0,-2.3,1.5,0
2024-07-01 00:48:00,loc_3,0.3,58.8,1014.7,10.7,0.7,4.7,25.1,-0.1,-3.6,1.2,0
2024-07-01 00:49:00,loc_3,0.3,57.6,1014.7,14.2,0.2,2.8,22.6,0.0,-3.1,1.0,0
2024-07-01 00:50:00,loc_3,0.2,57.1,1014.7,10.7,0.4,2.4,20.2,0.1,-4.2,1.0,0
2024-07-01 00:51:00,loc_3,0.6,55.7,1014.7,14.7,0.2,1.5,18.2,0.0,-4.6,0.8,0
2024-07-01 00:52:00,loc_3,2.6,56.7,1014.7,17.9,0.6,4.0,19.2,-0.1,-6.0,1.0,0
2024-07-01 00:53:00,loc_3,2.4,54.4,1014.7,18.7,0.6,6.1,19.1,-0.1,-8.5,1.1,0
2024-07-01 00:54:00,loc_3,1.1,54.2,1014.7,14.5,0.3,6.9,17.3,-0.1,-6.5,0.8,0
2024-07-01 00:55:00,loc_3,2.0,56.6,1014.8,5.0,1.0,8.7,19.2,-0.2,-2.9,1.2,0
2024-07-01 00:56:00,loc_3,2.8,54.5,1014.8,9.7,0.4,11.0,19.3,-0.2,-4.7,1.4,0
2024-07-01 00:57:00,loc_3,2.0,55.2,1014.9,14.0,0.2,10.3,20.2,-0.2,-5.5,1.5,0
2024-07-01 00:58:00,loc_3,2.1,56.5,1014.9,13.5,0.9,10.0,20.9,-0.1,-3.0,1.5,0
2024-07-01 00:59:00,loc_3,2.5,57.9,1014.9,10.1,0.2,11.4,21.1,-0.2,-2.9,2.2,0
2024-07-01 01:00:00,loc_3,1.2,55.9,1014.8,7.6,0.2,10.6,21.7,-0.1,-4.8,2.0,0
2024-07-01 01:01:00,loc_3,0.4,57.6,1014.7,18.6,0.9,8.3,20.7,-0.0,-2.1,1.5,0
2024-07-01 01:02:00,loc_3,0.1,57.0,1014.7,12.2,0.2,6.5,20.8,-0.1,-3.3,1.8,0
2024-07-01 01:03:00,loc_3,3.0,54.5,1014.8,9.5,0.5,7.3,23.4,-0.1,-4.3,1.8,0
2024-07-01 01:04:00,loc_3,0.5,55.9,1014.8,9.5,0.5,5.3,23.7,-0.1,-1.7,1.3,0
2024-07-01 01:05:00,loc_3,2.8,57.7,1014.8,14.5,0.5,6.9,26.3,-0.1,0.6,1.7,0
2024-07-01 01:06:00,loc_3,1.5,57.2,1014.7,19.5,0.3,7.9,27.1,-0.0,1.5,1.7,0
2024-07-01 01:07:00,loc_3,1.9,54.8,1014.8,5.3,0.6,9.7,26.4,-0.0,-1.9,1.5,0
2024-07-01 01:08:00,loc_3,0.1,56.2,1014.8,19.5,0.1,6.8,24.2,-0.1,1.8,1.2,0
2024-07-01 01:09:00,loc_3,1.7,56.0,1014.8,10.6,0.7,8.0,24.8,-0.1,1.8,1.5,0
2024-07-01 01:10:00,loc_3,2.9,56.8,1014.7,19.2,0.8,8.2,25.7,0.1,0.2,1.4,0
2024-07-01 01:11:00,loc_3,1.5,56.6,1014.7,19.5,0.5,8.2,24.4,0.2,2.2,1.3,0
2024-07-01 01:12:00,loc_3,2.9,56.3,1014.7,18.7,0.9,9.2,25.3,0.1,1.1,2.1,0
2024-07-01 01:13:00,loc_3,2.4,57.5,1014.7,9.6,0.7,11.4,25.6,0.1,0.9,1.9,0
2024-07-01 01:14:00,loc_3,1.7,59.6,1014.7,15.6,1.0,11.4,24.7,0.1,1.6,2.4,0
2024-07-01 01:15:00,loc_3,1.1,61.2,1014.8,12.8,0.5,9.6,24.6,-0.1,5.3,1.7,0
2024-07-01 01:16:00,loc_3,2.7,59.6,1014.7,14.4,0.7,10.8,26.9,0.0,2.0,1.8,0
2024-07-01 01:17:00,loc_3,0.2,61.0,1014.7,18.9,0.3,8.2,27.0,0.0,4.1,2.1,0
2024-07-01 01:18:00,loc_3,1.5,62.1,1014.7,19.2,0.5,7.3,25.5,0.2,7.6,2.3,0
2024-07-01 01:19:00,loc_3,2.1,62.3,1014.6,11.0,0.6,7.7,27.1,0.2,6.4,2.2,0
2024-07-01 01:20:00,loc_3,1.4,62.7,1014.5,10.9,0.8,8.0,25.7,0.3,5.0,1.7,0
2024-07-01 01:21:00,loc_3,2.4,60.2,1014.5,8.7,0.1,7.6,26.6,0.2,2.9,2.1,0
2024-07-01 01:22:00,loc_3,0.2,61.4,1014.5,6.3,0.8,7.6,24.9,0.2,6.6,1.7,0
2024-07-01 01:23:00,loc_3,1.2,61.1,1014.6,10.4,0.0,7.2,25.9,0.2,4.9,1.4,0
2024-07-01 01:24:00,loc_3,2.8,60.6,1014.7,9.9,0.8,7.9,27.0,0.1,4.6,1.6,0
2024-07-01 01:25:00,loc_3,1.7,58.8,1014.7,8.3,0.3,8.2,25.8,0.0,2.1,1.9,0
2024-07-01 01:26:00,loc_3,1.1,58.6,1014.7,19.3,1.0,6.9,25.4,0.0,2.0,1.4,0
2024-07-01 01:27:00,loc_3,2.1,58.6,1014.7,10.0,0.1,8.9,24.6,0.0,2.3,2.0,0
2024-07-01 01:28:00,loc_3,2.6,59.7,1014.8,9.1,0.9,10.3,24.8,-0.0,2.3,1.9,0
2024-07-01 01:29:00,loc_3,1.3,59.5,1014.8,13.3,0.9,8.9,24.4,-0.1,-0.0,1.7,0
2024-07-01 01:30:00,loc_3,2.9,60.5,1014.7,17.4,0.4,10.1,26.2,0.2,-0.7,2.0,0
2024-07-01 01:31:00,loc_3,2.8,60.6,1014.7,20.2,0.3,11.7,26.3,0.0,1.0,2.3,0
2024-07-01 01:32:00,loc_3,2.8,58.5,1014.8,9.6,0.3,12.5,28.9,-0.1,-2.5,2.4,0
2024-07-01 01:33:00,loc_3,0.3,55.8,1014.8,19.8,0.3,10.1,27.7,-0.2,-6.4,2.1,0
2024-07-01 01:34:00,loc_3,1.8,55.8,1014.8,15.8,0.1,10.6,27.4,-0.2,-6.5,1.6,0
2024-07-01 01:35:00,loc_3,2.4,56.8,1014.8,12.5,0.4,10.1,28.3,-0.3,-5.9,1.7,0
2024-07-01 01:36:00,loc_3,0.6,57.8,1014.8,17.6,0.5,7.9,26.5,-0.2,-2.4,2.1,0
2024-07-01 01:37:00,loc_3,2.0,58.4,1014.7,19.5,0.9,7.1,28.4,-0.2,-2.9,1.8,0
2024-07-01 01:38:00,loc_3,0.4,58.3,1014.7,12.1,0.1,7.2,27.6,-0.0,-2.8,1.8,0
2024-07-01 01:39:00,loc_3,1.3,57.6,1014.6,10.5,0.2,6.6,26.1,0.1,-3.0,1.9,0
2024-07-01 01:40:00,loc_3,2.0,57.5,1014.6,10.2,0.9,6.3,26.4,0.1,-1.3,1.7,0
2024-07-01 01:41:00,loc_3,1.2,55.8,1014.6,14.6,0.4,6.9,26.5,0.1,-2.8,1.8,0
2024-07-01 01:42:00,loc_3,1.1,54.1,1014.5,16.8,0.4,5.9,25.4,0.2,-4.5,1.5,0
2024-07-01 01:43:00,loc_3,0.8,55.2,1014.5,13.1,0.1,6.3,23.6,0.2,-4.6,1.2,0
2024-07-01 01:44:00,loc_3,0.7,55.5,1014.5,17.5,0.7,5.7,23.0,0.3,-4.0,0.9,0
2024-07-01 01:45:00,loc_3,0.4,56.9,1014.6,8.0,0.5,4.1,20.4,0.1,-3.6,1.1,0
2024-07-01 01:46:00,loc_3,0.8,59.2,1014.6,11.5,0.9,3.7,18.4,0.2,-1.5,1.1,0
2024-07-01 01:47:00,loc_3,1.2,62.1,1014.7,19.3,1.0,3.9,16.9,0.1,3.6,1.2,0
2024-07-01 01:48:00,loc_3,2.4,63.6,1014.7,7.7,0.3,5.5,19.0,0.1,7.8,1.2,0
2024-07-01 01:49:00,loc_3,1.4,63.3,1014.8,19.3,0.3,6.3,18.6,-0.0,7.5,1.3,0
2024-07-01 01:50:00,loc_3,2.3,64.1,1014.7,10.2,0.2,8.2,18.6,0.1,7.2,1.1,0
2024-07-01 01:51:00,loc_3,3.0,62.9,1014.7,10.5,0.9,10.4,20.9,0.0,5.1,1.4,0
2024-07-01 01:52:00,loc_3,2.9,64.1,1014.7,13.3,0.3,12.1,21.9,0.0,5.7,1.5,0
2024-07-01 01:53:00,loc_3,0.1,63.0,1014.7,12.8,0.6,9.7,21.5,-0.0,4.8,1.5,0
2024-07-01 01:54:00,loc_3,2.0,60.8,1014.8,11.8,0.3,10.3,22.2,-0.1,3.2,1.4,0
2024-07-01 01:55:00,loc_3,3.0,58.1,1014.7,19.3,0.6,10.9,23.2,-0.1,0.6,2.3,0
2024-07-01 01:56:00,loc_3,1.6,58.9,1014.7,15.3,0.5,9.6,23.7,-0.1,3.1,2.1,0
2024-07-01 01:57:00,loc_3,0.9,59.7,1014.7,11.2,0.5,7.6,23.5,-0.2,5.6,2.2,0
2024-07-01 01:58:00,loc_3,2.1,57.1,1014.7,14.3,0.5,9.6,24.9,-0.2,1.9,2.0,0
2024-07-01 01:59:00,loc_3,0.3,57.8,1014.7,14.8,0.2,8.0,24.5,-0.2,2.2,1.4,0
2024-07-01 02:00:00,loc_3,0.3,57.8,1014.7,11.0,0.1,5.3,24.4,-0.1,0.9,1.6,0
2024-07-01 02:01:00,loc_3,2.8,57.4,1014.5,18.2,0.1,6.5,26.4,0.0,-1.8,1.8,0
2024-07-01 02:02:00,loc_3,2.2,57.7,1014.4,10.4,1.0,7.7,27.4,0.3,-4.4,1.5,0
2024-07-01 02:03:00,loc_3,0.5,57.4,1014.5,15.8,0.8,6.1,25.5,0.1,-6.1,1.5,0
2024-07-01 02:04:00,loc_3,1.8,55.4,1014.6,13.1,0.2,7.6,25.8,0.2,-7.9,1.3,0
2024-07-01 02:05:00,loc_3,0.0,54.6,1014.5,13.3,0.9,7.3,23.5,0.2,-9.5,1.2,0
2024-07-01 02:06:00,loc_3,1.4,55.9,1014.5,5.8,0.6,5.9,21.9,0.3,-7.1,1.5,0
2024-07-01 02:07:00,loc_3,2.0,53.6,1014.6,13.2,0.3,5.7,20.9,0.1,-10.5,1.2,0
2024-07-01 02:08:00,loc_3,1.2,52.6,1014.6,17.5,0.9,6.4,22.1,0.1,-10.5,1.4,0
2024-07-01 02:09:00,loc_3,2.2,53.4,1014.6,14.7,0.3,6.8,22.3,0.1,-7.5,1.4,0
2024-07-01 02:10:00,loc_3,2.3,52.9,1014.6,15.8,0.8,9.0,21.6,0.1,-5.2,1.6,0
2024-07-01 02:11:00,loc_3,2.2,54.7,1014.5,18.4,0.4,9.9,22.2,0.2,-4.2,1.5,0
2024-07-01 02:12:00,loc_3,1.8,55.2,1014.6,12.1,0.4,9.7,23.1,0.1,-4.5,1.3,0
2024-07-01 02:13:00,loc_3,0.8,54.6,1014.6,12.0,0.8,9.3,21.8,0.1,-2.4,1.4,0
2024-07-01 02:14:00,loc_3,2.2,55.2,1014.6,19.9,1.0,9.3,23.7,0.1,-2.6,1.6,0
2024-07-01 02:15:00,loc_3,1.4,56.8,1014.5,14.4,0.5,8.4,24.8,0.1,-0.9,1.9,0
2024-07-01 02:16:00,loc_3,1.2,58.5,1014.5,15.1,0.2,7.4,23.2,0.1,1.1,1.5,0
2024-07-01 02:17:00,loc_3,2.6,57.0,1014.4,5.4,1.0,8.1,23.6,0.0,-0.7,1.9,0
2024-07-01 02:18:00,loc_3,0.4,57.8,1014.4,18.9,0.4,7.7,23.4,0.1,0.3,1.5,0
2024-07-01 02:19:00,loc_3,0.6,57.5,1014.3,19.9,0.5,6.2,22.3,0.3,2.0,1.6,0
2024-07-01 02:20:00,loc_3,1.8,58.3,1014.2,13.7,0.0,6.6,24.0,0.3,3.7,1.6,0
2024-07-01 02:21:00,loc_3,1.4,60.1,1014.1,5.7,0.8,6.8,24.1,0.4,4.2,1.7,0
2024-07-01 02:22:00,loc_3,2.7,59.3,1014.1,8.7,0.7,6.9,24.7,0.4,5.7,1.4,0
2024-07-01 02:23:00,loc_3,0.1,60.7,1014.2,10.3,0.1,6.6,23.6,0.4,8.2,1.6,0
2024-07-01 02:24:00,loc_3,1.3,61.5,1014.3,19.8,0.2,7.3,22.8,0.4,8.1,1.4,0
2024-07-01 02:25:00,loc_3,2.6,61.9,1014.3,16.4,0.5,8.1,23.1,0.3,9.0,1.3,0
2024-07-01 02:26:00,loc_3,2.8,62.3,1014.2,14.7,0.7,9.5,23.7,0.3,7.6,1.6,0
2024-07-01 02:27:00,loc_3,2.8,62.6,1014.1,14.3,0.9,9.7,24.7,0.5,7.4,1.5,0
2024-07-01 02:28:00,loc_3,2.9,61.6,1014.1,14.0,0.8,12.5,26.8,0.4,7.0,2.0,0
2024-07-01 02:29:00,loc_3,1.2,62.4,1014.2,6.7,0.8,12.3,25.8,0.4,7.2,2.2,0
2024-07-01 02:30:00,loc_3,2.6,62.4,1014.2,12.4,0.7,12.2,27.0,0.3,5.6,1.7,0
2024-07-01 02:31:00,loc_3,1.6,61.9,1014.2,10.9,0.3,11.0,27.3,0.3,3.4,2.1,0
2024-07-01 02:32:00,loc_3,2.3,59.3,1014.1,20.0,0.5,10.5,27.1,0.3,2.3,1.9,0
2024-07-01 02:33:00,loc_3,2.0,58.3,1014.1,18.1,0.8,9.6,28.7,0.3,0.5,2.0,0
2024-07-01 02:34:00,loc_3,1.7,57.9,1014.1,16.0,0.7,10.2,29.7,0.2,0.5,2.6,0
2024-07-01 02:35:00,loc_3,0.5,56.1,1014.1,8.5,0.3,8.1,28.5,0.1,-2.2,1.7,0
2024-07-01 02:36:00,loc_3,1.9,56.2,1014.0,9.8,0.4,8.4,28.9,0.1,-3.9,2.1,0
2024-07-01 02:37:00,loc_3,0.4,55.1,1014.0,19.8,0.4,6.5,26.7,0.2,-4.2,1.4,0
2024-07-01 02:38:00,loc_3,0.0,56.4,1014.0,6.2,0.1,4.5,26.6,0.2,-4.3,1.1,0
2024-07-01 02:39:00,loc_3,2.2,55.6,1014.0,8.4,0.4,5.0,27.5,0.3,-5.9,1.5,0
2024-07-01 02:40:00,loc_3,2.8,54.5,1013.9,6.4,0.6,7.3,27.7,0.4,-7.3,1.5,0
2024-07-01 02:41:00,loc_3,1.7,53.8,1013.8,12.8,0.9,7.1,26.5,0.4,-8.5,1.9,0
2024-07-01 02:42:00,loc_3,2.2,53.6,1013.8,8.0,0.1,8.9,25.9,0.3,-9.0,1.4,0
2024-07-01 02:43:00,loc_3,2.5,54.2,1013.7,17.5,0.1,11.4,25.5,0.5,-7.4,1.6,0
2024-07-01 02:44:00,loc_3,2.9,53.4,1013.6,17.9,0.7,12.1,27.3,0.6,-9.0,1.5,0
2024-07-01 02:45:00,loc_3,0.2,53.1,1013.7,9.2,0.7,9.5,25.0,0.5,-9.3,1.7,0
2024-07-01 02:46:00,loc_3,1.1,54.5,1013.6,18.0,0.9,8.9,24.5,0.5,-7.4,1.6,0
2024-07-01 02:47:00,loc_3,1.8,56.8,1013.6,12.9,0.6,8.5,24.0,0.5,-2.5,2.2,0
2024-07-01 02:48:00,loc_3,1.5,57.7,1013.6,19.5,0.8,7.6,23.5,0.5,-0.6,1.6,0
2024-07-01 02:49:00,loc_3,1.7,56.9,1013.6,7.8,0.7,6.3,23.5,0.5,-1.1,1.7,0
2024-07-01 02:50:00,loc_3,1.5,57.0,1013.7,9.1,0.3,7.6,24.5,0.4,0.9,1.9,0
2024-07-01 02:51:00,loc_3,0.6,54.9,1013.7,9.2,0.9,7.2,23.2,0.3,-1.3,1.7,0
2024-07-01 02:52:00,loc_3,1.3,53.0,1013.7,17.4,0.9,6.6,24.1,0.3,-2.1,1.8,0
2024-07-01 02:53:00,loc_3,0.1,52.1,1013.7,13.6,0.7,5.2,24.2,0.3,-4.4,1.1,0
2024-07-01 02:54:00,loc_3,0.9,51.8,1013.7,17.1,0.5,4.5,22.9,0.2,-3.8,1.0,0
2024-07-01 02:55:00,loc_3,2.0,50.0,1013.6,11.2,0.9,5.0,22.1,0.3,-4.5,1.5,0
2024-07-01 02:56:00,loc_3,1.1,50.0,1013.7,8.8,0.1,5.4,21.5,0.1,-3.8,1.2,0
2024-07-01 02:57:00,loc_3,2.7,50.9,1013.6,14.2,0.1,6.8,22.0,0.2,-2.7,1.2,0
2024-07-01 02:58:00,loc_3,0.7,50.5,1013.7,16.6,0.9,7.5,20.2,-0.1,-3.8,1.4,0
2024-07-01 02:59:00,loc_3,2.5,50.0,1013.8,16.6,1.0,9.1,19.8,-0.2,-3.4,1.3,0
2024-07-01 03:00:00,loc_3,2.0,50.3,1013.8,9.9,0.8,9.1,21.7,-0.1,-2.8,1.3,0
2024-07-01 03:01:00,loc_3,2.6,52.1,1013.7,13.5,1.0,10.6,23.2,-0.1,-2.4,1.7,0
2024-07-01 03:02:00,loc_3,2.1,52.8,1013.7,17.4,1.0,10.1,23.5,-0.1,-4.0,1.8,0
2024-07-01 03:03:00,loc_3,0.7,52.5,1013.7,10.1,0.7,10.1,22.7,-0.1,-5.3,1.5,0
2024-07-01 03:04:00,loc_3,2.5,52.9,1013.7,12.1,0.7,10.1,23.6,-0.0,-4.0,2.0,0
2024-07-01 03:05:00,loc_3,1.0,53.7,1013.7,18.4,0.7,9.0,23.1,0.0,-3.4,1.8,0
2024-07-01 03:06:00,loc_3,1.1,53.3,1013.6,14.6,0.4,7.5,23.6,0.2,-1.6,1.4,0
2024-07-01 03:07:00,loc_3,2.6,52.2,1013.6,19.1,0.4,8.0,24.9,0.1,-0.8,1.8,0
2024-07-01 03:08:00,loc_3,2.6,52.7,1013.5,5.0,0.3,9.9,27.4,0.2,0.6,2.4,0
2024-07-01 03:09:00,loc_3,0.4,52.0,1013.4,13.0,0.7,7.7,26.8,0.3,0.2,1.6,0
2024-07-01 03:10:00,loc_3,0.3,54.3,1013.3,18.5,0.4,7.0,25.1,0.3,4.3,1.9,0
2024-07-01 03:11:00,loc_3,1.7,52.9,1013.2,9.9,0.6,7.7,25.8,0.4,2.9,1.5,0
2024-07-01 03:12:00,loc_3,1.2,51.9,1013.3,9.0,0.1,6.3,24.4,0.3,1.0,1.4,0
2024-07-01 03:13:00,loc_3,2.2,54.3,1013.2,9.3,0.0,5.9,25.8,0.5,3.9,1.4,0
2024-07-01 03:14:00,loc_3,1.2,55.1,1013.2,15.4,0.1,6.7,24.5,0.6,5.1,1.6,0
2024-07-01 03:15:00,loc_3,2.6,56.4,1013.2,13.1,0.8,9.0,25.1,0.6,6.1,1.4,0
2024-07-01 03:16:00,loc_3,1.4,57.8,1013.2,15.5,0.3,8.6,23.8,0.5,5.8,1.3,0
2024-07-01 03:17:00,loc_3,0.9,58.1,1013.3,14.7,0.7,8.3,22.6,0.4,5.3,1.3,0
2024-07-01 03:18:00,loc_3,2.7,58.4,1013.2,13.4,0.6,8.8,24.5,0.5,5.9,1.4,0
2024-07-01 03:19:00,loc_3,0.1,57.8,1013.2,11.5,1.0,7.7,22.1,0.5,4.8,1.2,0
2024-07-01 03:20:00,loc_3,1.7,55.7,1013.2,11.9,0.4,6.8,22.8,0.4,2.0,1.5,0
2024-07-01 03:21:00,loc_3,1.1,56.2,1013.1,6.9,0.6,6.5,22.8,0.4,2.9,1.4,0
2024-07-01 03:22:00,loc_3,0.0,55.8,1013.1,16.3,1.0,5.6,20.2,0.5,3.6,1.1,0
2024-07-01 03:23:00,loc_3,2.1,53.9,1013.1,8.6,0.8,5.0,19.6,0.3,1.2,1.4,0
2024-07-01 03:24:00,loc_3,2.8,56.8,1013.2,12.6,0.6,7.7,22.1,0.2,4.8,1.2,0
2024-07-01 03:25:00,loc_3,0.7,57.3,1013.1,7.9,0.4,6.7,22.5,0.2,3.0,1.2,0
2024-07-01 03:26:00,loc_3,2.0,56.5,1013.1,9.0,0.2,7.6,22.7,0.1,3.6,1.3,0
2024-07-01 03:27:00,loc_3,0.1,59.0,1013.1,17.2,0.1,7.7,21.6,0.2,7.2,1.4,0
2024-07-01 03:28:00,loc_3,0.7,57.8,1013.1,18.5,0.9,6.3,20.1,0.2,3.4,1.2,0
2024-07-01 03:29:00,loc_3,2.3,58.9,1013.1,16.2,0.5,5.8,21.2,0.1,3.8,1.5,0
2024-07-01 03:30:00,loc_3,2.5,59.0,1013.3,16.5,0.1,7.6,21.1,-0.1,2.6,1.4,0
2024-07-01 03:31:00,loc_3,1.1,59.0,1013.3,6.4,0.3,6.7,20.8,-0.1,1.1,1.3,0
2024-07-01 03:32:00,loc_3,1.6,57.8,1013.3,16.1,0.4,8.1,21.5,0.0,-0.3,1.6,0
2024-07-01 03:33:00,loc_3,0.7,57.7,1013.3,17.4,0.4,8.2,19.5,-0.2,-0.7,1.5,0
2024-07-01 03:34:00,loc_3,2.0,59.9,1013.3,12.2,0.2,7.9,21.4,-0.1,2.1,1.5,0
2024-07-01 03:35:00,loc_3,2.6,59.1,1013.2,18.4,0.9,8.0,22.3,0.1,3.4,1.3,0
2024-07-01 03:36:00,loc_3,2.1,59.5,1013.2,15.2,0.5,9.0,23.4,-0.1,3.3,1.6,0
2024-07-01 03:37:00,loc_3,0.3,62.3,1013.3,6.8,0.1,7.7,23.6,-0.2,6.5,1.3,0
2024-07-01 03:38:00,loc_3,0.4,62.4,1013.3,12.8,0.7,7.4,21.9,-0.2,8.5,1.3,0
2024-07-01 03:39:00,loc_3,1.8,60.4,1013.3,12.4,0.6,7.2,20.9,-0.1,3.5,1.6,0
2024-07-01 03:40:00,loc_3,1.9,59.2,1013.3,12.8,0.8,6.6,22.1,-0.2,1.9,1.3,0
2024-07-01 03:41:00,loc_3,0.3,60.3,1013.3,18.1,0.7,4.7,20.4,-0.2,3.8,1.3,0
2024-07-01 03:42:00,loc_3,0.3,59.8,1013.3,16.3,0.1,4.7,20.6,-0.1,0.8,1.4,0
2024-07-01 03:43:00,loc_3,0.4,61.6,1013.2,6.9,0.4,4.7,20.3,-0.1,3.9,1.2,0
2024-07-01 03:44:00,loc_3,0.9,61.2,1013.3,13.6,1.0,3.8,18.9,-0.1,2.3,1.4,0
2024-07-01 03:45:00,loc_3,0.8,60.9,1013.3,18.2,1.0,2.7,17.2,-0.1,2.0,1.0,0
2024-07-01 03:46:00,loc_3,2.6,59.1,1013.3,14.2,0.2,5.0,18.7,-0.0,0.2,1.1,0
2024-07-01 03:47:00,loc_3,0.2,58.6,1013.2,6.4,0.9,4.9,17.4,0.0,0.8,1.0,0
2024-07-01 03:48:00,loc_3,2.9,58.0,1013.2,10.0,0.2,7.4,19.5,0.2,0.3,1.1,0
2024-07-01 03:49:00,loc_3,2.9,58.4,1013.3,7.5,0.8,9.4,20.4,0.0,-1.4,1.6,0
2024-07-01 03:50:00,loc_3,0.8,60.3,1013.3,14.3,0.1,9.5,18.7,-0.1,1.1,1.2,0
2024-07-01 03:51:00,loc_3,1.8,61.2,1013.2,6.6,0.5,8.6,18.3,-0.0,1.7,1.4,0
2024-07-01 03:52:00,loc_3,0.6,62.0,1013.3,10.3,0.1,9.0,18.6,0.0,-0.4,1.0,0
2024-07-01 03:53:00,loc_3,2.9,61.0,1013.1,13.0,0.6,9.0,21.1,0.2,-1.4,1.8,0
2024-07-01 03:54:00,loc_3,1.3,59.1,1013.3,13.0,0.6,7.4,20.6,0.0,-1.3,1.9,0
2024-07-01 03:55:00,loc_3,0.3,60.2,1013.3,14.5,0.2,6.9,19.0,0.0,1.0,1.3,0
2024-07-01 03:56:00,loc_3,2.6,61.1,1013.2,7.4,0.7,7.7,21.3,0.1,0.9,1.5,0
2024-07-01 03:57:00,loc_3,1.8,61.2,1013.2,13.6,0.0,8.9,22.8,0.1,1.4,1.6,0
2024-07-01 03:58:00,loc_3,2.8,60.8,1013.2,5.2,0.1,8.8,25.1,0.1,-0.8,2.0,0
2024-07-01 03:59:00,loc_3,0.2,61.6,1013.2,16.3,0.6,7.7,24.5,0.1,0.4,1.8,0
2024-07-01 04:00:00,loc_3,2.3,60.6,1013.2,12.3,0.6,9.7,26.1,0.1,-0.3,1.7,0
2024-07-01 04:01:00,loc_3,0.3,60.5,1013.1,12.1,0.3,7.4,23.7,0.2,1.3,1.1,0
2024-07-01 04:02:00,loc_3,2.9,59.3,1013.2,15.5,0.3,8.6,26.5,0.1,0.7,1.6,0
2024-07-01 04:03:00,loc_3,0.1,58.3,1013.1,17.1,0.9,5.9,23.7,0.0,0.3,1.2,0
